amount_cost_scenario,split,decline_pct_target_from_validation,manual_review_pct_target_from_validation,total_intervention_pct_target,pd_manual_cutoff_from_validation,pd_decline_cutoff_from_validation,score_manual_cutoff_from_validation,score_decline_cutoff_from_validation,rows,direct_decline_rows,manual_review_rows,auto_approve_rows,actual_direct_decline_pct,actual_manual_review_pct,total_credit_exposure,total_bad_credit_exposure,total_good_credit_exposure,direct_decline_credit_exposure,manual_review_credit_exposure,auto_approve_credit_exposure,bad_direct_decline_credit_exposure,good_direct_decline_credit_exposure,bad_manual_review_credit_exposure,good_manual_review_credit_exposure,bad_auto_approve_credit_exposure,good_auto_approve_credit_exposure,direct_decline_credit_share,manual_review_credit_share,direct_decline_exposure_bad_rate,manual_review_exposure_bad_rate,auto_approve_exposure_bad_rate,expected_bad_exposure_saved,expected_good_exposure_lost,expected_bad_exposure_saved_capture,expected_good_exposure_lost_capture,expected_final_reject_exposure_share,expected_final_approve_exposure_bad_rate,expected_loss_saved_amount,expected_margin_lost_amount,manual_review_cost_amount,incremental_profit_proxy_amount,incremental_profit_proxy_per_10000_applications,incremental_profit_proxy_per_100m_credit,lgd_rate,net_margin_rate,manual_review_cost_rate_of_median_credit,manual_review_unit_cost,manual_bad_catch_rate,manual_good_false_decline_rate,max_direct_decline_pct,max_manual_review_pct,max_total_intervention_pct
amount_balanced_base,validation,0.03,0.03,0.06,0.2539950077229779,0.3446418113652874,461.62285245436374,430.2628900269997,61502,1846,1845,57811,0.030015284055803063,0.029999024421970017,36753180435.0,2748114009.0,34005066426.0,925022956.5,929122074.0,34899035404.5,413414941.5,511608015.0,270853546.5,658268527.5,2063845521.0,32835189883.5,0.025168514548991303,0.025280045509073777,0.44692398020502533,0.29151556515489696,0.059137609308648136,575927069.4,551104126.65,0.20957175266886824,0.01620652992545341,0.03066486172654408,0.06097170157321275,287963534.7,44088330.132,942524.7075,242932679.86049998,39499964.206123374,660984.1025598849,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.03,0.05,0.08,0.21782097369218856,0.3446418113652874,476.12139403555483,430.2628900269997,61502,1846,3075,56581,0.030015284055803063,0.049998374036616694,36753180435.0,2748114009.0,34005066426.0,925022956.5,1573485885.0,34254671593.5,413414941.5,511608015.0,435733843.5,1137752041.5,1898965224.0,32355706369.5,0.025168514548991303,0.042812237373111024,0.44692398020502533,0.2769226261600688,0.05543667872618981,674855247.6,579873137.49,0.24557032400761653,0.017052551235325147,0.034139314482159046,0.05840420192083437,337427623.8,46389850.9992,1570874.5125,289466898.28830004,47066257.72955352,787596.8687940844,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.03,0.07,0.1,0.19159978464952473,0.3446418113652874,487.75228358037833,430.2628900269997,61502,1846,4305,55351,0.030015284055803063,0.06999772365126337,36753180435.0,2748114009.0,34005066426.0,925022956.5,2221316320.5,33606841158.0,413414941.5,511608015.0,571103172.0,1650213148.5,1763595895.5,31843245262.5,0.025168514548991303,0.06043875099267991,0.44692398020502533,0.25710123620369807,0.05247728839519872,756076844.7,610620803.91,0.27512571975684724,0.017956759626945595,0.03718583350975786,0.056293731601552606,378038422.35,48849664.3128,2199224.3175,326989533.71970004,53167300.855207965,889690.4427033161,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.03,0.1,0.13,0.16174800345772372,0.3446418113652874,502.5854007483094,430.2628900269997,61502,1846,6150,53506,0.030015284055803063,0.09999674807323339,36753180435.0,2748114009.0,34005066426.0,925022956.5,3217972783.5,32610184695.0,413414941.5,511608015.0,730187307.0,2487785476.5,1604511760.5,31005672934.5,0.025168514548991303,0.08755630792799442,0.44692398020502533,0.22690909964931963,0.04920278052721406,851527325.7,660875143.59,0.3098588060434432,0.019434608223105842,0.04115024744497326,0.053817957286454284,425763662.85,52870011.48720001,3141749.025,369751902.3378,60120305.41084843,1006040.5601951275,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.05,0.0,0.05,0.2762157442718041,0.2762157442718041,453.39180376043964,453.39180376043964,61502,3076,0,58426,0.05001463367044974,0.0,36753180435.0,2748114009.0,34005066426.0,1541462013.0,0.0,35211718422.0,599557113.0,941904900.0,0.0,0.0,2148556896.0,33063161526.0,0.04194091490194051,0.0,0.38895354406634997,0.0,0.061018234618666005,599557113.0,941904900.0,0.21817039287179005,0.027698957802353447,0.04194091490194051,0.061018234618666005,299778556.5,75352392.0,0.0,224426164.5,36490872.573249646,610630.5953491832,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.05,0.03,0.08,0.21782097369218856,0.2762157442718041,476.12139403555483,453.39180376043964,61502,3076,1845,56581,0.05001463367044974,0.029999024421970017,36753180435.0,2748114009.0,34005066426.0,1541462013.0,957046828.5,34254671593.5,599557113.0,941904900.0,249591672.0,707455156.5,1898965224.0,32355706369.5,0.04194091490194051,0.026039837020161816,0.38895354406634997,0.2607935835189908,0.05543667872618981,749312116.2,984352209.39,0.27266413028936315,0.028947222071513797,0.047170457224949,0.057076799306855844,374656058.1,78748176.7512,942524.7075,294965356.6413,47960286.92421385,802557.3655127949,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.05,0.05,0.1,0.19159978464952473,0.2762157442718041,487.75228358037833,453.39180376043964,61502,3076,3075,55351,0.05001463367044974,0.049998374036616694,36753180435.0,2748114009.0,34005066426.0,1541462013.0,1604877264.0,33606841158.0,599557113.0,941904900.0,384961000.5,1219916263.5,1763595895.5,31843245262.5,0.04194091490194051,0.0436663506397307,0.38895354406634997,0.23986943371639666,0.05247728839519872,830533713.3,1015099875.81,0.3022195260385938,0.029851430463134244,0.05021697625254781,0.0549331152992716,415266856.65,81207990.0648,1570874.5125,332487992.07269996,54061330.04986829,904650.9394220265,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.05,0.07,0.12000000000000001,0.1706412777881954,0.2762157442718041,497.95507381024896,453.39180376043964,61502,3076,4305,54121,0.05001463367044974,0.06999772365126337,36753180435.0,2748114009.0,34005066426.0,1541462013.0,2267050815.0,32944667607.0,599557113.0,941904900.0,494897409.0,1772153406.0,1653659487.0,31291008120.0,0.04194091490194051,0.06168311934281178,0.38895354406634997,0.2183000953156844,0.05019505756520775,896495558.4,1048234104.36,0.32622211286140274,0.030825821400499564,0.05291323471173767,0.053194509078142584,448247779.2,83858728.3488,2199224.3175,362189826.5337,58890739.574924394,985465.2638137055,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.05,0.1,0.15000000000000002,0.14573348292807567,0.2762157442718041,511.4712880523599,453.39180376043964,61502,3076,6150,52276,0.05001463367044974,0.09999674807323339,36753180435.0,2748114009.0,34005066426.0,1541462013.0,3280803457.5,31930914964.5,599557113.0,941904900.0,646041676.5,2634761781.0,1502515219.5,30428399745.0,0.04194091490194051,0.089265838185141,0.38895354406634997,0.19691568997317785,0.04705518840191267,987182118.9,1099990606.86,0.3592216755443933,0.03234784467349124,0.05678890101636996,0.05079707778495171,493591059.45,87999248.54879999,3141749.025,402450061.8762,65436906.4219375,1095007.4445610356,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.07,0.0,0.07,0.23432114709867607,0.23432114709867607,469.3162078296537,469.3162078296537,61502,4306,0,57196,0.07001398328509642,0.0,36753180435.0,2748114009.0,34005066426.0,2164187254.5,0.0,34588993180.5,772585753.5,1391601501.0,0.0,0.0,1975528255.5,32613464925.0,0.05888435310591645,0.0,0.35698655552728187,0.0,0.05711436135740806,772585753.5,1391601501.0,0.2811330792571932,0.04092335781870412,0.05888435310591645,0.05711436135740806,386292876.75,111328120.08,0.0,274964756.67,44708262.604468144,748138.6737572008,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.07,0.03,0.1,0.19159978464952473,0.23432114709867607,487.75228358037833,469.3162078296537,61502,4306,1845,55351,0.07001398328509642,0.029999024421970017,36753180435.0,2748114009.0,34005066426.0,2164187254.5,982152022.5,33606841158.0,772585753.5,1391601501.0,211932360.0,770219662.5,1763595895.5,31843245262.5,0.05888435310591645,0.02672291243575476,0.35698655552728187,0.21578366194323037,0.05247728839519872,899745169.5,1437814680.75,0.3274046005927551,0.04228236647850388,0.06360156651977648,0.053707264552975566,449872584.75,115025174.46000001,942524.7075,333904885.5825,54291711.74636597,908506.0983308069,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.07,0.05,0.12000000000000001,0.1706412777881954,0.23432114709867607,497.95507381024896,469.3162078296537,61502,4306,3075,54121,0.07001398328509642,0.049998374036616694,36753180435.0,2748114009.0,34005066426.0,2164187254.5,1644325573.5,32944667607.0,772585753.5,1391601501.0,321868768.5,1322456805.0,1653659487.0,31291008120.0,0.05888435310591645,0.04473968113883584,0.35698655552728187,0.1957451575814709,0.05019505756520775,965707014.6,1470948909.3,0.35140718741556404,0.04325675741586919,0.06629782497896634,0.05194019557031376,482853507.3,117675912.744,1570874.5125,363606720.0435,59121121.27142207,989320.422722486,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.07,0.07,0.14,0.15311868176477064,0.23432114709867607,507.2790697689951,469.3162078296537,61502,4306,4305,52891,0.07001398328509642,0.06999772365126337,36753180435.0,2748114009.0,34005066426.0,2164187254.5,2317077387.0,32271915793.5,772585753.5,1391601501.0,419763807.0,1897313580.0,1555764448.5,30716151345.0,0.05888435310591645,0.0630442688109095,0.35698655552728187,0.1811608923185266,0.04820799789064125,1024444037.7,1505440315.8,0.37278076322342274,0.04427105940451722,0.06883443347098187,0.05036539926473534,512222018.85,120435225.264,2199224.3175,389587569.26850003,63345512.22212286,1060010.4933979982,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.07,0.1,0.17,0.13268463410307968,0.23432114709867607,519.3313634654797,469.3162078296537,61502,4306,6150,51046,0.07001398328509642,0.09999674807323339,36753180435.0,2748114009.0,34005066426.0,2164187254.5,3303944208.0,31285048972.5,772585753.5,1391601501.0,557299620.0,2746644588.0,1418228635.5,29866820337.0,0.05888435310591645,0.08989546398149692,0.35698655552728187,0.1686770674427805,0.04533247292489914,1106965525.5,1556400176.28,0.40280917089855717,0.045769655520801714,0.07246626469484205,0.048141900926810435,553482762.75,124512014.1024,3141749.025,425828999.6226,69238236.09355794,1158618.0966724819,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.1,0.0,0.1,0.19159978464952473,0.19159978464952473,487.75228358037833,487.75228358037833,61502,6151,0,55351,0.10001300770706643,0.0,36753180435.0,2748114009.0,34005066426.0,3146339277.0,0.0,33606841158.0,984518113.5,2161821163.5,0.0,0.0,1763595895.5,31843245262.5,0.08560726554167121,0.0,0.31290907522176925,0.0,0.05247728839519872,984518113.5,2161821163.5,0.3582522814831297,0.06357350214870008,0.08560726554167121,0.05247728839519872,492259056.75,172945693.08,0.0,319313363.66999996,51919183.71272478,868804.7126553388,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.1,0.03,0.13,0.16174800345772372,0.19159978464952473,502.5854007483094,487.75228358037833,61502,6151,1845,53506,0.10001300770706643,0.029999024421970017,36753180435.0,2748114009.0,34005066426.0,3146339277.0,996656463.0,32610184695.0,984518113.5,2161821163.5,159084135.0,837572328.0,1604511760.5,31005672934.5,0.08560726554167121,0.027117556935314514,0.31290907522176925,0.15961782309738556,0.04920278052721406,1079968594.5,2212075503.18,0.3929853677697256,0.06505135074486032,0.0895716794768866,0.04985322069410649,539984297.25,176966040.25439999,942524.7075,362075732.2881,58872188.26836526,985154.8301471506,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.1,0.05,0.15000000000000002,0.14573348292807567,0.19159978464952473,511.4712880523599,487.75228358037833,61502,6151,3075,52276,0.10001300770706643,0.049998374036616694,36753180435.0,2748114009.0,34005066426.0,3146339277.0,1675926193.5,31930914964.5,984518113.5,2161821163.5,261080676.0,1414845517.5,1502515219.5,30428399745.0,0.08560726554167121,0.0455994875454103,0.31290907522176925,0.15578291992367502,0.04705518840191267,1141166519.1,2246711894.55,0.41525443098892917,0.06606991635905708,0.09217919030549336,0.048162234193826155,570583259.55,179736951.564,1570874.5125,389275433.47349995,63294760.08479398,1059161.2177943478,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.1,0.07,0.17,0.13268463410307968,0.19159978464952473,519.3313634654797,487.75228358037833,61502,6151,4305,51046,0.10001300770706643,0.06999772365126337,36753180435.0,2748114009.0,34005066426.0,3146339277.0,2321792185.5,31285048972.5,984518113.5,2161821163.5,345367260.0,1976424925.5,1418228635.5,29866820337.0,0.08560726554167121,0.06317255154574217,0.31290907522176925,0.1487502896068301,0.04533247292489914,1191738469.5,2280406659.03,0.4336568517889317,0.06706079119099793,0.09447196371673679,0.046764637132470234,595869234.75,182432532.7224,2199224.3175,411237477.7101,66865708.05991675,1118916.7109970138,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.1,0.1,0.2,0.11686200308818163,0.19159978464952473,529.7952434587617,487.75228358037833,61502,6151,6150,49201,0.10001300770706643,0.09999674807323339,36753180435.0,2748114009.0,34005066426.0,3146339277.0,3357149323.5,30249691834.5,984518113.5,2161821163.5,494751186.0,2862398137.5,1268844709.5,28980847125.0,0.08560726554167121,0.09134309694469303,0.31290907522176925,0.14737240984091723,0.04194570696594248,1281368825.1,2333565051.75,0.4662720763780364,0.06862404038610478,0.09835703561065164,0.04426139993032521,640684412.55,186685204.14000002,3141749.025,450857459.385,73307772.00497545,1226716.855653801,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.12,0.0,0.12,0.1706412777881954,0.1706412777881954,497.95507381024896,497.95507381024896,61502,7381,0,54121,0.12001235732171311,0.0,36753180435.0,2748114009.0,34005066426.0,3808512828.0,0.0,32944667607.0,1094454522.0,2714058306.0,0.0,0.0,1653659487.0,31291008120.0,0.10362403424475229,0.0,0.2873705751897759,0.0,0.05019505756520775,1094454522.0,2714058306.0,0.3982565928544779,0.0798133511047887,0.10362403424475229,0.05019505756520775,547227261.0,217124664.48000002,0.0,330102596.52,53673473.46752951,898160.6288571525,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.12,0.03,0.15,0.14573348292807567,0.1706412777881954,511.4712880523599,497.95507381024896,61502,7381,1845,52276,0.12001235732171311,0.029999024421970017,36753180435.0,2748114009.0,34005066426.0,3808512828.0,1013752642.5,31930914964.5,1094454522.0,2714058306.0,151144267.5,862608375.0,1502515219.5,30428399745.0,0.10362403424475229,0.027582718842329216,0.2873705751897759,0.14909383331151219,0.04705518840191267,1185141082.5,2765814808.5,0.43125615553746843,0.08133537437778038,0.10749970054938458,0.04764838202980628,592570541.25,221265184.68,942524.7075,370362831.8625,60219640.31454262,1007702.8096044826,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.12,0.05,0.16999999999999998,0.1326846341030797,0.1706412777881954,519.3313634654797,497.95507381024896,61502,7381,3075,51046,0.12001235732171311,0.049998374036616694,36753180435.0,2748114009.0,34005066426.0,3808512828.0,1659618634.5,31285048972.5,1094454522.0,2714058306.0,235430851.5,1424187783.0,1418228635.5,29866820337.0,0.10362403424475229,0.045155782842661085,0.2873705751897759,0.14185840445864192,0.04533247292489914,1235713032.9,2799509572.98,0.449658576337471,0.08232624920972122,0.10979247396062801,0.046225408810629254,617856516.45,223960765.8384,1570874.5125,392324876.09910005,63790588.289665386,1067458.3028071488,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.12,0.07,0.19,0.1219681790350782,0.1706412777881954,526.2920163417665,497.95507381024896,61502,7381,4305,49816,0.12001235732171311,0.06999772365126337,36753180435.0,2748114009.0,34005066426.0,3808512828.0,2338581240.0,30606086367.0,1094454522.0,2714058306.0,328861917.0,2009719323.0,1324797570.0,29281288797.0,0.10362403424475229,0.06362935703308475,0.2873705751897759,0.1406245425110825,0.043285428725327625,1291771672.2,2834641465.38,0.47005752598672484,0.08335938621230442,0.11227363424718538,0.044636427615529106,645885836.1,226771317.23040003,2199224.3175,416915294.5521,67788900.28813697,1134365.2157925146,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.12,0.1,0.22,0.10723882008329237,0.1706412777881954,536.7759474858359,497.95507381024896,61502,7381,6150,47971,0.12001235732171311,0.09999674807323339,36753180435.0,2748114009.0,34005066426.0,3808512828.0,3377608335.0,29567059272.0,1094454522.0,2714058306.0,465991155.0,2911617180.0,1187668332.0,28379390940.0,0.10362403424475229,0.09189975656592453,0.2873705751897759,0.13796482859520182,0.04016863229698064,1374049215.0,2888755336.8,0.49999716551061035,0.08495073353514408,0.11598464408648938,0.04229144036189794,687024607.5,231100426.944,3141749.025,452782431.531,73620765.42730318,1231954.4218268956,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.15,0.0,0.15,0.14573348292807567,0.14573348292807567,511.4712880523599,511.4712880523599,61502,9226,0,52276,0.15001138174368314,0.0,36753180435.0,2748114009.0,34005066426.0,4822265470.5,0.0,31930914964.5,1245598789.5,3576666681.0,0.0,0.0,1502515219.5,30428399745.0,0.13120675308708152,0.0,0.2583015798528506,0.0,0.04705518840191267,1245598789.5,3576666681.0,0.4532558639927955,0.10518040565465002,0.13120675308708152,0.04705518840191267,622799394.75,286133334.48,0.0,336666060.27,54740668.64004422,916018.8486691981,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.15,0.03,0.18,0.12680942304949777,0.14573348292807567,523.08532561682,511.4712880523599,61502,9226,1845,50431,0.15001138174368314,0.029999024421970017,36753180435.0,2748114009.0,34005066426.0,4822265470.5,982795513.5,30948119451.0,1245598789.5,3576666681.0,130192762.5,852602751.0,1372322457.0,29575796994.0,0.13120675308708152,0.026740420879714816,0.2583015798528506,0.132471873051545,0.044342676755296594,1323714447.0,3627822846.06,0.48168105204692035,0.10668477457483205,0.13472404930553053,0.04479012470023922,661857223.5,290225827.6848,942524.7075,370688871.1077,60272653.10196416,1008589.9144518485,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.15,0.05,0.2,0.11686200308818163,0.14573348292807567,529.7952434587617,511.4712880523599,61502,9226,3075,49201,0.15001138174368314,0.049998374036616694,36753180435.0,2748114009.0,34005066426.0,4822265470.5,1681223130.0,30249691834.5,1245598789.5,3576666681.0,233670510.0,1447552620.0,1268844709.5,28980847125.0,0.13120675308708152,0.04574360939928273,0.2583015798528506,0.13898839828595505,0.04194570696594248,1385801095.5,3663519838.2,0.5042735093819027,0.10773452968169772,0.1373845983922398,0.04296993914712936,692900547.75,293081587.056,1570874.5125,398248086.1815,64753680.56022569,1083574.4865286513,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.15,0.07,0.22,0.10723882008329237,0.14573348292807567,536.7759474858359,511.4712880523599,61502,9226,4305,47971,0.15001138174368314,0.06999772365126337,36753180435.0,2748114009.0,34005066426.0,4822265470.5,2363855692.5,29567059272.0,1245598789.5,3576666681.0,314846887.5,2049008805.0,1187668332.0,28379390940.0,0.13120675308708152,0.0643170377235953,0.2583015798528506,0.13319209311251134,0.04016863229698064,1434506922.0,3699607209.3,0.5219968739659374,0.10879576481201372,0.13969169662418632,0.041544777900234336,717253461.0,295968576.744,2199224.3175,419085659.9385,68141793.75280479,1140270.4608916112,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
amount_balanced_base,validation,0.15,0.1,0.25,0.09552850331754612,0.14573348292807567,546.0571888633244,511.4712880523599,61502,9226,6150,46126,0.15001138174368314,0.09999674807323339,36753180435.0,2748114009.0,34005066426.0,4822265470.5,3384835632.0,28546079332.5,1245598789.5,3576666681.0,425671123.5,2959164508.5,1076844096.0,27469235236.5,0.13120675308708152,0.09209640069071753,0.2583015798528506,0.1257582848265171,0.03772301209763689,1501001463.6,3754216551.51,0.5461933015458093,0.11040168263396058,0.14298675523888715,0.039593435561802774,750500731.8,300337324.1208,3141749.025,447021658.65419996,72684084.85158205,1216280.2058580539,0.5,0.08,0.001,510.8535,0.6,0.06,0.15,0.1,0.25
high_lgd_growth,development,0.0,0.0,0.0,inf,inf,,,184507,0,0,184507,0.0,0.0,110525324116.5,8329757778.0,102195566338.5,0.0,0.0,110525324116.5,0.0,0.0,0.0,0.0,8329757778.0,102195566338.5,0.0,0.0,0.0,0.0,0.07536515133147187,0.0,0.0,0.0,0.0,0.0,0.07536515133147187,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,development,0.0,0.03,0.03,0.3446418113652874,inf,430.2628900269997,,184507,0,6622,177885,0.0,0.035890237226771884,110525324116.5,8329757778.0,102195566338.5,0.0,3475169847.0,107050154269.5,0.0,0.0,2650540653.0,824629194.0,5679217125.0,101370937144.5,0.0,0.03144229501048079,0.0,0.7627082328905808,0.05305192845124263,1855378457.1,65970335.52,0.22274098557827235,0.0006455303090301197,0.017383787905428702,0.05961457029166781,1298764919.9699998,6597033.552000001,3382871.877,1288785014.5409997,69850196.17364109,1166054.0467472838,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,development,0.0,0.05,0.05,0.2762157442718041,inf,453.39180376043964,,184507,0,10410,174097,0.0,0.0564206236077764,110525324116.5,8329757778.0,102195566338.5,0.0,5454997335.0,105070326781.5,0.0,0.0,3611945529.0,1843051806.0,4717812249.0,100352514532.5,0.0,0.049355180621321874,0.0,0.6621351592282675,0.04490147117188444,2528361870.2999997,147444144.48,0.30353366060388215,0.0014427645910941398,0.02420989068495784,0.05379157932099725,1769853309.2099998,14744414.447999999,5317984.935,1749790909.827,94836017.5942918,1583158.3610491115,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,development,0.0,0.07,0.07,0.23432114709867607,inf,469.3162078296537,,184507,0,13931,170576,0.0,0.07550391042074285,110525324116.5,8329757778.0,102195566338.5,0.0,7303728622.5,103221595494.0,0.0,0.0,4304662915.5,2999065707.0,4025094862.5,99196500631.5,0.0,0.06608194710925663,0.0,0.5893788143002707,0.03899469721657197,3013264040.85,239925256.56,0.36174689842823904,0.0023477070988119106,0.029433881541762796,0.049560808555884954,2109284828.5949998,23992525.656000003,7116700.1085,2078175602.8305,112633970.68027228,1880270.9871630722,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,development,0.0,0.1,0.1,0.19159978464952473,inf,487.75228358037833,,184507,0,19093,165414,0.0,0.10348116873614552,110525324116.5,8329757778.0,102195566338.5,0.0,10092240513.0,100433083603.5,0.0,0.0,5034932968.5,5057307544.5,3294824809.5,97138258794.0,0.0,0.09131156677145051,0.0,0.4988914960968687,0.032806169952001536,3524453077.95,404584603.56,0.42311591427766965,0.003958925206401849,0.035548755119402045,0.04507947566241547,2467117154.5649996,40458460.356000006,9753725.8755,2416904968.3334994,130992589.35072921,2186743.1628483115,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,development,0.0,0.15,0.15,0.14573348292807567,inf,511.4712880523599,,184507,0,27810,156697,0.0,0.15072598871587528,110525324116.5,8329757778.0,102195566338.5,0.0,14795846014.5,95729478102.0,0.0,0.0,5940787225.5,8855058789.0,2388970552.5,93340507549.5,0.0,0.13386837933091544,0.0,0.401517237992204,0.024955432745121058,4158551057.85,708404703.12,0.4992403343147969,0.006931853587205218,0.04403475673900717,0.03947824280339349,2910985740.495,70840470.312,14206835.834999999,2825938434.348,153161583.80701002,2556824.3811430037,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,development,0.01,0.0,0.01,0.47104785323454834,0.47104785323454834,392.2667743276861,392.2667743276861,184507,2854,0,181653,0.015468247817155988,0.0,110525324116.5,8329757778.0,102195566338.5,1491569707.5,0.0,109033754409.0,1333825942.5,157743765.0,0.0,0.0,6995931835.5,102037822573.5,0.01349527557981011,0.0,0.8942431156875718,0.0,0.06416299129953222,1333825942.5,157743765.0,0.16012781860509942,0.0015435480290554777,0.01349527557981011,0.06416299129953222,933678159.75,15774376.5,0.0,917903783.25,49748995.06522787,830491.8267260425,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,development,0.01,0.03,0.04,0.30531170684583064,0.47104785323454834,443.20773906287764,392.2667743276861,184507,2854,5701,175952,0.015468247817155988,0.030898556694325962,110525324116.5,8329757778.0,102195566338.5,1491569707.5,2982188457.0,106051565952.0,1333825942.5,157743765.0,1840325098.5,1141863358.5,5155606737.0,100895959215.0,0.01349527557981011,0.0269819471767086,0.8942431156875718,0.6171055669470724,0.048614150019561986,2622053511.45,249092833.68,0.3147814836075057,0.002437413310621868,0.025977271436034403,0.05301888310058628,1835437458.0149999,24909283.368,2912375.8035,1807615798.8435,97970039.01442763,1635476.5871920625,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,development,0.01,0.05,0.060000000000000005,0.2539950077229779,0.47104785323454834,461.62285245436374,392.2667743276861,184507,2854,9256,172397,0.015468247817155988,0.05016611835865306,110525324116.5,8329757778.0,102195566338.5,1491569707.5,4864779175.5,104168975233.5,1333825942.5,157743765.0,2637747121.5,2227032054.0,4358184714.0,99810790519.5,0.01349527557981011,0.0440150636461581,0.8942431156875718,0.5422131254763262,0.04183764603838052,3180248927.55,335906329.32,0.38179368624012827,0.003286897282876101,0.0318131187126289,0.04812212734036747,2226174249.285,33590632.932000004,4728459.996,2187855156.357,118578436.39303657,1979505.7592872344,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
high_lgd_growth,development,0.01,0.07,0.08,0.21782097369218856,0.47104785323454834,476.12139403555483,392.2667743276861,184507,2854,12777,168876,0.015468247817155988,0.06924940517161951,110525324116.5,8329757778.0,102195566338.5,1491569707.5,6720635587.5,102313118821.5,1333825942.5,157743765.0,3249178600.5,3471456987.0,3746753235.0,98566365586.5,0.01349527557981011,0.06080629612464259,0.8942431156875718,0.4834629936703141,0.03662045765154273,3608250962.85,435460323.96,0.43317597690293846,0.0042610490803254115,0.03658628752400398,0.04434105278534544,2525775673.995,43546032.396,6527175.1695,2475702466.4295,134179324.7101465,2239941.3765301136,0.7,0.1,0.001,510.8535,0.7,0.08,0.2,0.15,0.35
